,date,text,user
3415,2017-10-10 18:53:48+00:00,unacceptable the tories chaotic handling of brexit means no deal is a real risk must guarantee eu migrants rights now ,jeremycorbyn
3418,2017-10-09 19:49:32+00:00,at the moment when britain needs a strong brexit negotiating team the are negotiating who will be their next leader ,jeremycorbyn
3456,2017-09-30 14:40:23+00:00,unlike the tories labours brexit will work for the many not the few ,jeremycorbyn
3529,2017-09-22 18:04:40+00:00,after s and months since the eu referendum the tories are still no clearer about their plan for brexit ,jeremycorbyn
3554,2017-09-12 15:44:01+00:00,labour wants a jobs first brexit where work pays employees have security and decent conditions and prosperity is shared ,jeremycorbyn
3762,2017-07-13 16:34:44+00:00,today i met michel barnier to discuss a jobs first brexit in contrast to the race to the bottom tax haven threatened by the ,jeremycorbyn
3763,2017-07-13 10:40:46+00:00,today i am in brussels to meet michel barnier and set out labours priorities for a jobs first brexit ,jeremycorbyn
3765,2017-07-12 13:24:11+00:00, highlights tories brexit chaos government has run out of ideas ministers divided amp making it up as they go along ,jeremycorbyn
3849,2017-06-26 16:10:47+00:00, has no mandate at home and no mandate abroad she is unable to negotiate brexit labour would deliver a brexit ,jeremycorbyn
3889,2017-06-18 10:35:06+00:00,on i explained labours priorities for brexit and how our investment led economy will deliver social justice in britain ,jeremycorbyn
3890,2017-06-18 08:23:47+00:00,ahead of my interview on itvs show at am i have written in the mirror about and brexit ,jeremycorbyn
3891,2017-06-17 19:08:04+00:00,change is coming labour will deliver a brexit for the many not the few and bring our country together ,jeremycorbyn
3916,2017-06-11 06:30:01+00:00,the labour party will protect our economy and jobs during brexit so it works for the many not the few ,jeremycorbyn
4051,2017-06-01 15:15:01+00:00,a brexit means a deal that allows us to become a country that values and protects our public services amp invests in our communities,jeremycorbyn
4052,2017-06-01 15:00:04+00:00,a brexit will strengthen workers rights and regulate employers to end undercutting of wages and exploitation of migrant workers ,jeremycorbyn
4053,2017-06-01 14:42:10+00:00,a brexit means a deal that will allow us to upgrade our economy through investment in jobs industry infrastructure and skills ,jeremycorbyn
4054,2017-06-01 13:45:35+00:00,ahead of my speech about how will ensure brexit works watch our broadcast ,jeremycorbyn
4340,2017-05-07 19:16:31+00:00,labours standing up to elites who are determined to hijack brexit so they can pay even less tax and take more of the wealth you create,jeremycorbyn
4386,2017-05-01 18:30:00+00:00,labour will ensure we achieve a brexit deal that protects jobs living standards workers rights and environmental protections ,jeremycorbyn
4387,2017-05-01 18:00:02+00:00,it is clearer by the day that a reckless tory brexit poses a severe risk to the british economy and to people s jobs and living standards ,jeremycorbyn
4422,2017-04-25 07:14:46+00:00,a labour government will offer the british people a fair approach to brexit which puts jobs and the economy first,jeremycorbyn
4445,2017-04-23 18:25:02+00:00,in our brexit negotiations we must secure tariff free access to the single market ,jeremycorbyn
4447,2017-04-23 17:25:49+00:00,labour will protect jobs during brexit we will invest in new industries and infrastructure to create high skill high wage jobs ,jeremycorbyn
4490,2017-04-20 15:30:01+00:00,only labour will focus on what kind of country we want after brexit well unlock opportunities for everyone in this country ,jeremycorbyn
4493,2017-04-20 14:45:00+00:00,theresa may will say that is about brexit while ignoring tory failure amp the issues that affect people s lives every day ,jeremycorbyn
4540,2017-04-13 10:56:07+00:00,while tories seem intent on using brexit to turn us into a low wage tax haven labour will use every power possible to upgrade our economy ,jeremycorbyn
4541,2017-04-13 10:55:47+00:00,while brexit presents many challenges it can give us more powers to encourage best practices support businesses and industries in britain,jeremycorbyn
4634,2017-03-29 20:24:39+00:00,we must have a brexit deal which puts investment and jobs first not tory corporation tax cuts ,jeremycorbyn
4635,2017-03-29 16:30:50+00:00,the direction tories are taking us in the brexit negotiations is reckless and damaging my full response ,jeremycorbyn
4699,2017-03-13 20:43:11+00:00,labour at every stage will challenge govt plans for a bargain basement brexit with our alternative that puts jobs living standards first,jeremycorbyn
4701,2017-03-13 20:42:42+00:00,deeply disappointing that govt denied the people through parliament brexit oversight refused to guarantee the rights of eu nationals,jeremycorbyn
4733,2017-03-07 19:17:34+00:00,theresa may tried to keep the british people out of our brexit negotiations thats wrong we must have a real say through parliament ,jeremycorbyn
4802,2017-02-25 08:30:02+00:00,tories wrap brexit up in fake patriotic posturing waving the union jack while preparing to sell out public services consumer protections,jeremycorbyn
4810,2017-02-24 15:00:04+00:00,theresa may isnt even hiding her brexit threat ,jeremycorbyn
4812,2017-02-24 14:40:01+00:00,rt if you agree that the tories have wrapped brexit up in fake patriotic posturing ,jeremycorbyn
4832,2017-02-20 19:39:28+00:00,i went to the lobby today to show my and labours support for rights of eu citizens living in the uk to stay after brexit ,jeremycorbyn
4848,2017-02-14 08:41:11+00:00,a hunger games approach to brexit,jeremycorbyn
