,date,text,user
2156,2018-09-25 10:09:41+00:00, we will vote down a blind brexit this isn t about frustrating the process it s about stopping a destructive tory brexit and fighting for our values ,UKLabour
2157,2018-09-25 10:08:19+00:00, if theresa may brings back a brexit deal that fails our six tests and that looks increasingly likely labour will vote against it ,UKLabour
2160,2018-09-25 10:05:45+00:00,head over to facebook to watch live with his speech on brexit ,UKLabour
2260,2018-09-05 11:10:32+00:00,six weeks until brexit talks were supposed to conclude the tories have no brexit plan and no support in parliament for the chequers proposal a no deal brexit would be a catastrophe the pm needs to negotiate a deal to protect jobs the economy and the irish border ,UKLabour
2291,2018-08-21 09:47:41+00:00,dominic raab is off to brussels today to try and piece together what s left of the tories brexit negotiations but who exactly is theresa may s new brexit secretary ,UKLabour
2334,2018-07-29 17:41:00+00:00,our nhs is in crisis our railways are chaos and brexit is a shambles but it doesn t have to be this way join our movement today ,UKLabour
2346,2018-07-22 08:27:44+00:00,five things you need to know about dominic raab the man theresa may has chosen to lead her tory brexit ,UKLabour
2352,2018-07-19 10:11:38+00:00,it s dominic raab s first day on the job but let s remember how he got here here are things you need to know about the man in charge of brexit ,UKLabour
2354,2018-07-18 11:21:29+00:00,it s clear the tories have no solution for brexit but we have an alternative pass this on ,UKLabour
2355,2018-07-17 12:25:38+00:00,railways chaotic nhs in crisis brexit deal shambles theresa may trying to take an extra week of holiday think we need a government capable of governing retweet this ,UKLabour
2357,2018-07-15 08:59:59+00:00,as theresa may tries to explain her botched brexit plan on heres reminder of who she has chosen to lead the negotiations ,UKLabour
2401,2018-06-27 11:23:08+00:00,theresa may s approach to brexit is putting businesses at risk and business organisations like agree only labour will protect jobs and the economy ,UKLabour
2419,2018-06-20 16:22:32+00:00,revealed tory health minister jackie doyle price admits new nhs funding won t come from a brexit dividend it ll be extra taxes the tories need to come clean about where the money is coming from ,UKLabour
2426,2018-06-17 11:02:00+00:00,the government s shambolic brexit negotiations are putting our economy our jobs and our rights at risk share the facts ,UKLabour
2459,2018-06-12 15:19:26+00:00,the government s shambolic brexit negotiations are putting our economy our jobs and our rights at risk that s why we ll be using the vote in parliament this week to ensure britain gets a better brexit deal here s our plan ,UKLabour
2483,2018-06-06 11:09:05+00:00,time s ticking the tories don t have a plan for brexit but we do and it puts jobs and the economy first ,UKLabour
2580,2018-05-16 11:25:22+00:00,the tory cabinet is in chaos their divisions incompetence on brexit put jobs the economy at risk only labour would negotiate a new uk eu customs union to ensure no tariffs with europe support for our manufacturing industry no hard border in northern ireland ,UKLabour
2595,2018-05-09 11:30:08+00:00,the tory government is too busy negotiating with itself never mind the eu and now jobs are at risk labour will fight for a brexit that puts jobs first ,UKLabour
2850,2018-03-26 14:57:36+00:00,with just one year to go until brexit is setting out our plan to ensure we get a brexit deal that safeguards jobs the economy and people s livelihoods take a look ,UKLabour
2915,2018-03-04 10:03:00+00:00,the tories still have no answers to the questions facing the brexit negotiations the government is paralysed by its own divisions our brexit approach can unite our country put jobs and living standards first and the agrees rt this ,UKLabour
2918,2018-03-02 14:24:21+00:00,the tories still have no answers to the questions facing the brexit negotiations quite the opposite the government is paralysed by its own divisions our brexit approach can unite our country put jobs and living standards first and the agrees ,UKLabour
