date,text,user
2020-01-22 20:21:45+00:00,solidarity with my friends at the vile racist abuse they have received today has no place in our movement or society ,Keir_Starmer
2020-01-22 18:57:19+00:00,shameful ,Keir_Starmer
2020-01-22 18:29:23+00:00,i m delighted to be speaking at this debate the has played a vital role in opposing school cuts and campaigning against child poverty an education system that works for all is one of my biggest priorities ,Keir_Starmer
2020-01-22 13:19:05+00:00,thank you ,Keir_Starmer
2020-01-21 21:01:48+00:00,great to join in bury north to take part in his we lost this seat by votes if we unite and rebuild people s trust in our party then i know we can win it back ,Keir_Starmer
2020-01-21 20:26:46+00:00,thank you for your support torbay clp ,Keir_Starmer
2020-01-21 12:39:51+00:00,loved visiting oldham with the brilliant and we need to rebuild trust in the labour party as a force for change and a force for good in all our communities ,Keir_Starmer
2020-01-20 17:38:07+00:00,another future is possible join me and we can fight for it,Keir_Starmer
2020-01-20 17:38:06+00:00,usdaw represent over  workers and fights every day for its members and for a fairer society if i m elected leader labour will stand shoulder to shoulder with the trade union movement as we take on the tories and rebuild trust with working people ,Keir_Starmer
2020-01-20 17:38:06+00:00,i m honoured to have received s endorsement for the labour leadership our campaign is building unity across the labour movement amongst trade unionists and members ,Keir_Starmer
2020-01-20 10:03:02+00:00,wonderful to be nominated by burton clp last week ,Keir_Starmer
2020-01-19 18:28:16+00:00,thank you witham clp ,Keir_Starmer
2020-01-19 16:29:52+00:00,brilliant to be back in bristol today speaking at the rose green centre lots of enthusiasm and passion in the room thank you to everyone who joined us ,Keir_Starmer
2020-01-19 11:41:18+00:00,delighted to be nominated by thank you for your support ,Keir_Starmer
2020-01-19 08:51:23+00:00,thank you to leigh clp for nominating me to be labour leader it was great to visit leigh with last month together we can rebuild trust in our movement as a force for change and a force for good ,Keir_Starmer
2020-01-18 17:22:47+00:00,after today s leadership hustings fantastic to join at their new year conference ,Keir_Starmer
2020-01-18 15:30:58+00:00,when we are united our movement is unstoppable another future is possible join me and we can fight for it together ,Keir_Starmer
